Sex,Subject#,Group#,Condition,Rank,Role,Round,Round_centred,Proposer_Keep,Proposer_Send,Responder_decision,Responder_attempted_reject,Rejected_offer,Reject_occur,Reject_alt,Rminus1_Reject,Earnings,filter_$,GreedyOffer,EqualOffer,Grip_strength
male,229,58,Control,1,Proposer,4,1,70,30,,Yes,30,,No,No,70,Selected,Yes,No,38.1
male,229,58,Control,1,Proposer,5,2,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,6,3,60,40,,Yes,40,,No,No,60,Selected,Yes,No,
male,229,58,Control,1,Proposer,7,4,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,8,5,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,9,6,50,50,,Yes,50,,No,No,50,Selected,No,No,
male,229,58,Control,1,Proposer,10,7,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,11,8,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,12,9,60,40,,Yes,40,,No,No,60,Selected,Yes,No,
male,229,58,Control,1,Proposer,13,10,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,14,11,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,15,12,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,16,13,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,17,14,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,18,15,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,19,16,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,229,58,Control,1,Proposer,20,17,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,230,58,Control,2,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,28.3
male,230,58,Control,2,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,40.8
male,230,58,Control,2,Responder,3,0,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,32.4
male,230,58,Control,2,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,50
male,230,58,Control,2,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,6,3,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
male,230,58,Control,2,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,9,6,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,
male,230,58,Control,2,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,11,8,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,12,9,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
male,230,58,Control,2,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,19,16,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,230,58,Control,2,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,38.7
female,231,58,Control,3,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,49.2
female,231,58,Control,3,Responder,3,0,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,30.1
female,231,58,Control,3,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,35
female,231,58,Control,3,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,6,3,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,231,58,Control,3,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,9,6,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,
female,231,58,Control,3,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,11,8,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,12,9,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,231,58,Control,3,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,19,16,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,231,58,Control,3,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,45.6
female,232,58,Control,4,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,32.2
female,232,58,Control,4,Responder,3,0,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,32.4
female,232,58,Control,4,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,32.6
female,232,58,Control,4,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,6,3,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,232,58,Control,4,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,9,6,50,50,,Yes,50,,No,,16.7,Not Selected,No,No,
female,232,58,Control,4,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,11,8,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,12,9,60,40,,Yes,40,,No,,13.3,Not Selected,Yes,No,
female,232,58,Control,4,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,19,16,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,232,58,Control,4,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,48.2
3,233,59,Control,3,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,58.2
3,233,59,Control,3,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,28.5
3,233,59,Control,3,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,31.7
3,233,59,Control,3,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,9,6,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,11,8,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,12,9,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,19,16,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
3,233,59,Control,3,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,39.4
female,234,59,Control,2,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,58.9
female,234,59,Control,2,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,60
female,234,59,Control,2,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,29.3
female,234,59,Control,2,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,9,6,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,11,8,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,12,9,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,19,16,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,234,59,Control,2,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,235,59,Control,1,Proposer,1,-2,70,30,,Yes,30,,No,No,70,Not Selected,Yes,No,56.3
male,235,59,Control,1,Proposer,2,-1,70,30,,Yes,30,,No,No,70,Not Selected,Yes,No,55
male,235,59,Control,1,Proposer,3,0,70,30,,Yes,30,,No,No,70,Selected,Yes,No,29.8
male,235,59,Control,1,Proposer,4,1,70,30,,Yes,30,,No,No,70,Selected,Yes,No,30.3
male,235,59,Control,1,Proposer,5,2,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,6,3,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,7,4,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,8,5,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,9,6,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,10,7,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,11,8,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,12,9,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,13,10,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,14,11,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,15,12,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,16,13,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,17,14,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,18,15,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,19,16,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,235,59,Control,1,Proposer,20,17,70,30,,Yes,30,,No,No,70,Selected,Yes,No,
male,236,59,Control,4,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,40.7
male,236,59,Control,4,Responder,2,-1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,56.6
male,236,59,Control,4,Responder,3,0,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,44.3
male,236,59,Control,4,Responder,4,1,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,34.7
male,236,59,Control,4,Responder,5,2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,6,3,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,7,4,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,8,5,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,9,6,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,10,7,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,11,8,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,12,9,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,13,10,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,14,11,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,15,12,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,16,13,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,17,14,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,18,15,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,19,16,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
male,236,59,Control,4,Responder,20,17,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,
female,237,60,Control,4,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,34.1
female,237,60,Control,4,Responder,2,-1,10,90,,Yes,90,,No,,30,Not Selected,No,No,41.3
female,237,60,Control,4,Responder,3,0,15,85,,Yes,85,,No,,28.3,Not Selected,No,No,58.2
female,237,60,Control,4,Responder,4,1,18,82,,Yes,82,,No,,27.3,Not Selected,No,No,62.1
female,237,60,Control,4,Responder,5,2,22,78,,Yes,78,,No,,26,Not Selected,No,Yes,
female,237,60,Control,4,Responder,6,3,5,95,,Yes,95,,No,,31.7,Not Selected,No,No,
female,237,60,Control,4,Responder,7,4,19,81,,Yes,81,,No,,27,Not Selected,No,No,
female,237,60,Control,4,Responder,8,5,21,79,,Yes,79,,No,,26.3,Not Selected,No,Yes,
female,237,60,Control,4,Responder,9,6,19,81,,Yes,81,,No,,27,Not Selected,No,No,
female,237,60,Control,4,Responder,10,7,22,78,,Yes,78,,No,,26,Not Selected,No,Yes,
female,237,60,Control,4,Responder,11,8,23,77,,Yes,77,,No,,25.7,Not Selected,No,Yes,
female,237,60,Control,4,Responder,12,9,24,76,,Yes,76,,No,,25.3,Not Selected,No,Yes,
female,237,60,Control,4,Responder,13,10,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
female,237,60,Control,4,Responder,14,11,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,237,60,Control,4,Responder,15,12,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,237,60,Control,4,Responder,16,13,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,237,60,Control,4,Responder,17,14,24,76,,Yes,76,,No,,25.3,Not Selected,No,Yes,
female,237,60,Control,4,Responder,18,15,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
female,237,60,Control,4,Responder,19,16,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,237,60,Control,4,Responder,20,17,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
female,238,60,Control,3,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,59.5
female,238,60,Control,3,Responder,2,-1,10,90,,Yes,90,,No,,30,Not Selected,No,No,42.7
female,238,60,Control,3,Responder,3,0,15,85,,Yes,85,,No,,28.3,Not Selected,No,No,30.8
female,238,60,Control,3,Responder,4,1,18,82,,Yes,82,,No,,27.3,Not Selected,No,No,44
female,238,60,Control,3,Responder,5,2,22,78,,Yes,78,,No,,26,Not Selected,No,Yes,
female,238,60,Control,3,Responder,6,3,5,95,,Yes,95,,No,,31.7,Not Selected,No,No,
female,238,60,Control,3,Responder,7,4,19,81,,Yes,81,,No,,27,Not Selected,No,No,
female,238,60,Control,3,Responder,8,5,21,79,,Yes,79,,No,,26.3,Not Selected,No,Yes,
female,238,60,Control,3,Responder,9,6,19,81,,Yes,81,,No,,27,Not Selected,No,No,
female,238,60,Control,3,Responder,10,7,22,78,,Yes,78,,No,,26,Not Selected,No,Yes,
female,238,60,Control,3,Responder,11,8,23,77,,Yes,77,,No,,25.7,Not Selected,No,Yes,
female,238,60,Control,3,Responder,12,9,24,76,,Yes,76,,No,,25.3,Not Selected,No,Yes,
female,238,60,Control,3,Responder,13,10,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
female,238,60,Control,3,Responder,14,11,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,238,60,Control,3,Responder,15,12,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,238,60,Control,3,Responder,16,13,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,238,60,Control,3,Responder,17,14,24,76,,Yes,76,,No,,25.3,Not Selected,No,Yes,
female,238,60,Control,3,Responder,18,15,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
female,238,60,Control,3,Responder,19,16,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,238,60,Control,3,Responder,20,17,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
female,239,60,Control,1,Proposer,1,-2,70,30,,Yes,30,,No,No,70,Not Selected,Yes,No,20.4
female,239,60,Control,1,Proposer,2,-1,10,90,,Yes,90,,No,No,10,Not Selected,No,No,54.9
female,239,60,Control,1,Proposer,3,0,15,85,,Yes,85,,No,No,15,Selected,No,No,32.7
female,239,60,Control,1,Proposer,4,1,18,82,,Yes,82,,No,No,18,Selected,No,No,24.5
female,239,60,Control,1,Proposer,5,2,22,78,,Yes,78,,No,No,22,Selected,No,Yes,
female,239,60,Control,1,Proposer,6,3,5,95,,Yes,95,,No,No,5,Selected,No,No,
female,239,60,Control,1,Proposer,7,4,19,81,,Yes,81,,No,No,19,Selected,No,No,
female,239,60,Control,1,Proposer,8,5,21,79,,Yes,79,,No,No,21,Selected,No,Yes,
female,239,60,Control,1,Proposer,9,6,19,81,,Yes,81,,No,No,19,Selected,No,No,
female,239,60,Control,1,Proposer,10,7,22,78,,Yes,78,,No,No,22,Selected,No,Yes,
female,239,60,Control,1,Proposer,11,8,23,77,,Yes,77,,No,No,23,Selected,No,Yes,
female,239,60,Control,1,Proposer,12,9,24,76,,Yes,76,,No,No,24,Selected,No,Yes,
female,239,60,Control,1,Proposer,13,10,26,74,,Yes,74,,No,No,26,Selected,No,Yes,
female,239,60,Control,1,Proposer,14,11,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
female,239,60,Control,1,Proposer,15,12,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
female,239,60,Control,1,Proposer,16,13,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
female,239,60,Control,1,Proposer,17,14,24,76,,Yes,76,,No,No,24,Selected,No,Yes,
female,239,60,Control,1,Proposer,18,15,26,74,,Yes,74,,No,No,26,Selected,No,Yes,
female,239,60,Control,1,Proposer,19,16,25,75,,Yes,75,,No,No,25,Selected,No,Yes,
female,239,60,Control,1,Proposer,20,17,26,74,,Yes,74,,No,No,26,Selected,No,Yes,
female,240,60,Control,2,Responder,1,-2,70,30,,Yes,30,,No,,10,Not Selected,Yes,No,56.1
female,240,60,Control,2,Responder,2,-1,10,90,,Yes,90,,No,,30,Not Selected,No,No,40.2
female,240,60,Control,2,Responder,3,0,15,85,,Yes,85,,No,,28.3,Not Selected,No,No,30.9
female,240,60,Control,2,Responder,4,1,18,82,,Yes,82,,No,,27.3,Not Selected,No,No,57
female,240,60,Control,2,Responder,5,2,22,78,,Yes,78,,No,,26,Not Selected,No,Yes,
female,240,60,Control,2,Responder,6,3,5,95,,Yes,95,,No,,31.7,Not Selected,No,No,
female,240,60,Control,2,Responder,7,4,19,81,,Yes,81,,No,,27,Not Selected,No,No,
female,240,60,Control,2,Responder,8,5,21,79,,Yes,79,,No,,26.3,Not Selected,No,Yes,
female,240,60,Control,2,Responder,9,6,19,81,,Yes,81,,No,,27,Not Selected,No,No,
female,240,60,Control,2,Responder,10,7,22,78,,Yes,78,,No,,26,Not Selected,No,Yes,
female,240,60,Control,2,Responder,11,8,23,77,,Yes,77,,No,,25.7,Not Selected,No,Yes,
female,240,60,Control,2,Responder,12,9,24,76,,Yes,76,,No,,25.3,Not Selected,No,Yes,
female,240,60,Control,2,Responder,13,10,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
female,240,60,Control,2,Responder,14,11,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,240,60,Control,2,Responder,15,12,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,240,60,Control,2,Responder,16,13,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,240,60,Control,2,Responder,17,14,24,76,,Yes,76,,No,,25.3,Not Selected,No,Yes,
female,240,60,Control,2,Responder,18,15,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
female,240,60,Control,2,Responder,19,16,25,75,,Yes,75,,No,,25,Not Selected,No,Yes,
female,240,60,Control,2,Responder,20,17,26,74,,Yes,74,,No,,24.7,Not Selected,No,Yes,
male,241,61,Medium,1,Proposer,1,-2,70,30,,No,,No,No,,70,Not Selected,Yes,No,
male,241,61,Medium,1,Proposer,2,-1,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
male,241,61,Medium,1,Proposer,3,0,10,90,,No,,Yes,Yes,No,0,Selected,No,No,
male,241,61,Medium,1,Proposer,4,1,10,90,,No,,No,No,Yes,10,Selected,No,No,
male,241,61,Medium,1,Proposer,5,2,10,90,,No,,No,No,No,10,Selected,No,No,
male,241,61,Medium,1,Proposer,6,3,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,7,4,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,8,5,25,75,,No,,Yes,Yes,No,0,Selected,No,Yes,
male,241,61,Medium,1,Proposer,9,6,70,30,,No,,No,No,Yes,70,Selected,Yes,No,
male,241,61,Medium,1,Proposer,10,7,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,11,8,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,12,9,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,13,10,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,14,11,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,15,12,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,16,13,25,75,,No,,No,No,No,25,Selected,No,Yes,
male,241,61,Medium,1,Proposer,17,14,25,75,,No,,Yes,Yes,No,0,Selected,No,Yes,
male,241,61,Medium,1,Proposer,18,15,70,30,,No,,Yes,Yes,Yes,0,Selected,Yes,No,
male,241,61,Medium,1,Proposer,19,16,30,70,,No,,Yes,Yes,Yes,0,Selected,No,Yes,
male,241,61,Medium,1,Proposer,20,17,70,30,,No,,No,No,Yes,70,Selected,Yes,No,
female,242,61,Medium,4,Responder,1,-2,70,30,,No,,No,No,,10,Not Selected,Yes,No,
female,242,61,Medium,4,Responder,2,-1,25,75,,No,,No,No,No,25,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,3,0,10,90,10,Yes,90,Yes,Yes,No,20,Not Selected,No,No,
female,242,61,Medium,4,Responder,4,1,10,90,10,Yes,90,No,No,Yes,20,Not Selected,No,No,
female,242,61,Medium,4,Responder,5,2,10,90,10,Yes,90,No,No,No,20,Not Selected,No,No,
female,242,61,Medium,4,Responder,6,3,25,75,10,Yes,75,No,No,No,15,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,7,4,25,75,8,Yes,75,No,No,No,17,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,8,5,25,75,10,Yes,75,Yes,Yes,No,15,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,9,6,70,30,10,Yes,30,No,No,Yes,0,Not Selected,Yes,No,
female,242,61,Medium,4,Responder,10,7,25,75,10,Yes,75,No,No,No,15,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,11,8,25,75,7,Yes,75,No,No,No,18,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,12,9,25,75,8,Yes,75,No,No,No,17,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,13,10,25,75,6,Yes,75,No,No,No,19,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,14,11,25,75,5,Yes,75,No,No,No,20,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,15,12,25,75,6,Yes,75,No,No,No,19,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,16,13,25,75,7,Yes,75,No,No,No,18,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,17,14,25,75,4,Yes,75,Yes,Yes,No,21,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,18,15,70,30,3,Yes,30,Yes,Yes,Yes,7,Not Selected,Yes,No,
female,242,61,Medium,4,Responder,19,16,30,70,10,Yes,70,Yes,Yes,Yes,13.3,Not Selected,No,Yes,
female,242,61,Medium,4,Responder,20,17,70,30,4,Yes,30,No,No,Yes,6,Not Selected,Yes,No,
